cusID,chennel,useCnt
03528,B_MOBILE/APP,20
03531,B_MOBILE/APP,58
03532,B_MOBILE/APP,12
03543,B_MOBILE/APP,17
03544,B_MOBILE/APP,5
03546,D_MOBILE/APP,3
03548,B_MOBILE/APP,8
03551,B_MOBILE/APP,2
03557,B_MOBILE/APP,12
03560,B_MOBILE/APP,2
03561,B_MOBILE/APP,35
03562,A_MOBILE/APP,1
03566,A_MOBILE/APP,25
03567,B_MOBILE/APP,10
03568,B_MOBILE/APP,42
03571,B_MOBILE/APP,1
03572,B_MOBILE/APP,18
03583,B_MOBILE/APP,27
03585,B_MOBILE/APP,28
03586,A_MOBILE/APP,3
03591,B_MOBILE/APP,7
03594,B_MOBILE/APP,8
03595,B_MOBILE/APP,18
03599,B_MOBILE/APP,9
03604,B_MOBILE/APP,55
03605,B_MOBILE/APP,1
03611,B_MOBILE/APP,43
03613,B_MOBILE/APP,48
03617,B_MOBILE/APP,12
03621,B_MOBILE/APP,85
03629,B_MOBILE/APP,56
03630,B_MOBILE/APP,10
03631,B_MOBILE/APP,1
03631,D_MOBILE/APP,1
03637,A_MOBILE/APP,9
03645,B_MOBILE/APP,40
03650,B_MOBILE/APP,1
03651,B_MOBILE/APP,1
03659,B_MOBILE/APP,6
03660,B_MOBILE/APP,2
03661,A_MOBILE/APP,66
03663,A_MOBILE/APP,3
03668,B_MOBILE/APP,17
03674,A_MOBILE/APP,23
03677,A_MOBILE/APP,12
03682,B_MOBILE/APP,26
03683,B_MOBILE/APP,9
03687,B_MOBILE/APP,30
03691,B_MOBILE/APP,20
03692,B_MOBILE/APP,29
03694,B_MOBILE/APP,4
03695,B_MOBILE/APP,5
03696,C_MOBILE/APP,1
03705,B_MOBILE/APP,50
03708,B_MOBILE/APP,10
03715,B_MOBILE/APP,3
03717,B_MOBILE/APP,15
03719,B_MOBILE/APP,29
03720,A_MOBILE/APP,11
03720,B_MOBILE/APP,2
03724,B_MOBILE/APP,4
03725,B_MOBILE/APP,2
03726,A_MOBILE/APP,5
03729,A_MOBILE/APP,1
03730,B_MOBILE/APP,30
03732,B_MOBILE/APP,21
03733,C_MOBILE/APP,1
03736,B_MOBILE/APP,25
03738,B_MOBILE/APP,26
03741,B_MOBILE/APP,28
03742,B_MOBILE/APP,15
03751,B_MOBILE/APP,3
03754,B_MOBILE/APP,6
03756,A_MOBILE/APP,21
03764,B_MOBILE/APP,8
03771,A_MOBILE/APP,26
03771,B_MOBILE/APP,6
03779,B_MOBILE/APP,7
03780,B_MOBILE/APP,9
03782,B_MOBILE/APP,8
03783,B_MOBILE/APP,1
03788,B_MOBILE/APP,2
03793,B_MOBILE/APP,1
03797,A_MOBILE/APP,1
03798,B_MOBILE/APP,15
03804,B_MOBILE/APP,64
03811,B_MOBILE/APP,32
03813,B_MOBILE/APP,8
03816,B_MOBILE/APP,1
03818,A_MOBILE/APP,1
03818,B_MOBILE/APP,6
03826,B_MOBILE/APP,9
03830,B_MOBILE/APP,2
03836,B_MOBILE/APP,17
03837,B_MOBILE/APP,16
03839,B_MOBILE/APP,45
03841,B_MOBILE/APP,6
03843,B_MOBILE/APP,1
03846,B_MOBILE/APP,16
03849,B_MOBILE/APP,15
03850,B_MOBILE/APP,40
03851,A_MOBILE/APP,1
03852,B_MOBILE/APP,12
03854,B_MOBILE/APP,46
03870,B_MOBILE/APP,5
03874,B_MOBILE/APP,5
03875,B_MOBILE/APP,6
03876,A_MOBILE/APP,3
03883,A_MOBILE/APP,11
03885,B_MOBILE/APP,8
03886,B_MOBILE/APP,2
03888,B_MOBILE/APP,22
03892,A_MOBILE/APP,15
03894,A_MOBILE/APP,5
03894,B_MOBILE/APP,57
03898,B_MOBILE/APP,9
03899,A_MOBILE/APP,26
03899,B_MOBILE/APP,22
03900,B_MOBILE/APP,10
03901,B_MOBILE/APP,25
03904,B_MOBILE/APP,28
03905,B_MOBILE/APP,18
03906,D_MOBILE/APP,1
03907,B_MOBILE/APP,11
03911,B_MOBILE/APP,45
03920,B_MOBILE/APP,2
03922,A_MOBILE/APP,4
03922,B_MOBILE/APP,12
03923,B_MOBILE/APP,15
03929,B_MOBILE/APP,21
03932,A_MOBILE/APP,1
03932,B_MOBILE/APP,74
03934,A_MOBILE/APP,1
03936,A_MOBILE/APP,1
03937,B_MOBILE/APP,1
03939,B_MOBILE/APP,1
03943,B_MOBILE/APP,32
03944,B_MOBILE/APP,20
03946,B_MOBILE/APP,32
03947,B_MOBILE/APP,63
03951,A_MOBILE/APP,6
03952,B_MOBILE/APP,23
03954,B_MOBILE/APP,2
03955,A_MOBILE/APP,12
03955,B_MOBILE/APP,1
03957,B_MOBILE/APP,1
03958,B_MOBILE/APP,4
03974,B_MOBILE/APP,19
03977,B_MOBILE/APP,16
03979,B_MOBILE/APP,23
03980,A_MOBILE/APP,4
03980,B_MOBILE/APP,10
03981,B_MOBILE/APP,18
03983,B_MOBILE/APP,2
03985,B_MOBILE/APP,3
03988,B_MOBILE/APP,28
03989,A_MOBILE/APP,4
03989,B_MOBILE/APP,62
03997,A_MOBILE/APP,8
03997,B_MOBILE/APP,16
03998,A_MOBILE/APP,5
03999,A_MOBILE/APP,1
03999,B_MOBILE/APP,2
04003,A_MOBILE/APP,12
04008,B_MOBILE/APP,15
04010,B_MOBILE/APP,37
04012,B_MOBILE/APP,20
04019,B_MOBILE/APP,9
04020,B_MOBILE/APP,34
04025,B_MOBILE/APP,3
04030,B_MOBILE/APP,35
04033,A_MOBILE/APP,2
04035,B_MOBILE/APP,30
04036,B_MOBILE/APP,39
04042,B_MOBILE/APP,14
04044,B_MOBILE/APP,7
04047,B_MOBILE/APP,40
04048,B_MOBILE/APP,41
04053,B_MOBILE/APP,26
04055,A_MOBILE/APP,2
04059,B_MOBILE/APP,5
04063,B_MOBILE/APP,49
04067,B_MOBILE/APP,11
04068,A_MOBILE/APP,44
04070,B_MOBILE/APP,5
04074,B_MOBILE/APP,5
04078,B_MOBILE/APP,3
04081,B_MOBILE/APP,4
04083,A_MOBILE/APP,5
04083,B_MOBILE/APP,7
04088,B_MOBILE/APP,12
04092,B_MOBILE/APP,22
04094,B_MOBILE/APP,37
04095,B_MOBILE/APP,16
04096,B_MOBILE/APP,19
04097,B_MOBILE/APP,9
04098,B_MOBILE/APP,13
04099,B_MOBILE/APP,15
04100,B_MOBILE/APP,4
04102,A_MOBILE/APP,20
04102,B_MOBILE/APP,18
04104,A_MOBILE/APP,5
04105,C_MOBILE/APP,1
04107,B_MOBILE/APP,34
04109,A_MOBILE/APP,1
04113,B_MOBILE/APP,22
04120,A_MOBILE/APP,1
04122,A_MOBILE/APP,4
04124,B_MOBILE/APP,19
04126,B_MOBILE/APP,28
04130,B_MOBILE/APP,4
04133,A_MOBILE/APP,1
04137,B_MOBILE/APP,17
04138,A_MOBILE/APP,3
04138,B_MOBILE/APP,4
04139,A_MOBILE/APP,6
04142,B_MOBILE/APP,4
04144,B_MOBILE/APP,13
04145,B_MOBILE/APP,55
04146,B_MOBILE/APP,22
04147,B_MOBILE/APP,4
04150,B_MOBILE/APP,4
04157,C_MOBILE/APP,2
04162,B_MOBILE/APP,1
04163,A_MOBILE/APP,2
04166,A_MOBILE/APP,2
04168,B_MOBILE/APP,39
04171,B_MOBILE/APP,5
04172,A_MOBILE/APP,10
04173,B_MOBILE/APP,2
04179,B_MOBILE/APP,14
04180,B_MOBILE/APP,3
04181,A_MOBILE/APP,89
04191,B_MOBILE/APP,9
04193,A_MOBILE/APP,2
04195,B_MOBILE/APP,47
04196,B_MOBILE/APP,16
04198,A_MOBILE/APP,4
04200,A_MOBILE/APP,17
04203,B_MOBILE/APP,32
04206,B_MOBILE/APP,1
04212,A_MOBILE/APP,4
04212,B_MOBILE/APP,8
04216,B_MOBILE/APP,16
04218,B_MOBILE/APP,12
04229,A_MOBILE/APP,16
04236,B_MOBILE/APP,7
04237,A_MOBILE/APP,3
04239,B_MOBILE/APP,64
04243,B_MOBILE/APP,1
04244,B_MOBILE/APP,1
04249,B_MOBILE/APP,32
04252,A_MOBILE/APP,4
04253,B_MOBILE/APP,17
04254,B_MOBILE/APP,17
04256,B_MOBILE/APP,20
04257,B_MOBILE/APP,44
04264,B_MOBILE/APP,30
04268,B_MOBILE/APP,9
04269,B_MOBILE/APP,39
04271,B_MOBILE/APP,15
04273,B_MOBILE/APP,6
04277,A_MOBILE/APP,1
04277,B_MOBILE/APP,23
04282,B_MOBILE/APP,11
04285,B_MOBILE/APP,1
04287,B_MOBILE/APP,7
04291,B_MOBILE/APP,2
04293,B_MOBILE/APP,1
04294,A_MOBILE/APP,3
04297,B_MOBILE/APP,24
04300,B_MOBILE/APP,8
04307,B_MOBILE/APP,8
04311,B_MOBILE/APP,3
04314,B_MOBILE/APP,18
04317,B_MOBILE/APP,42
04318,A_MOBILE/APP,1
04320,B_MOBILE/APP,4
04333,B_MOBILE/APP,42
04334,B_MOBILE/APP,19
04336,B_MOBILE/APP,43
04342,B_MOBILE/APP,2
04343,B_MOBILE/APP,7
04346,B_MOBILE/APP,9
04349,B_MOBILE/APP,5
04350,B_MOBILE/APP,11
04355,B_MOBILE/APP,37
04357,A_MOBILE/APP,3
04360,B_MOBILE/APP,4
04364,B_MOBILE/APP,4
04366,B_MOBILE/APP,39
04370,B_MOBILE/APP,4
04373,B_MOBILE/APP,20
04377,B_MOBILE/APP,64
04378,B_MOBILE/APP,2
04379,B_MOBILE/APP,44
04383,A_MOBILE/APP,27
04383,B_MOBILE/APP,7
04386,B_MOBILE/APP,3
04389,A_MOBILE/APP,35
04389,B_MOBILE/APP,13
04391,B_MOBILE/APP,1
04392,B_MOBILE/APP,10
04398,B_MOBILE/APP,1
04402,B_MOBILE/APP,8
04405,A_MOBILE/APP,11
04405,B_MOBILE/APP,45
04411,B_MOBILE/APP,19
04415,B_MOBILE/APP,26
04418,B_MOBILE/APP,8
04424,B_MOBILE/APP,2
04426,B_MOBILE/APP,17
04431,A_MOBILE/APP,17
04434,B_MOBILE/APP,36
04436,A_MOBILE/APP,2
04442,A_MOBILE/APP,38
04442,B_MOBILE/APP,14
04442,C_MOBILE/APP,1
04443,B_MOBILE/APP,43
04444,B_MOBILE/APP,43
04447,B_MOBILE/APP,34
04451,B_MOBILE/APP,1
04453,A_MOBILE/APP,11
04453,B_MOBILE/APP,9
04454,B_MOBILE/APP,5
04455,B_MOBILE/APP,37
04457,B_MOBILE/APP,11
04458,B_MOBILE/APP,44
04460,B_MOBILE/APP,16
04461,B_MOBILE/APP,4
04462,B_MOBILE/APP,26
04466,A_MOBILE/APP,16
04471,A_MOBILE/APP,34
04482,B_MOBILE/APP,51
04484,B_MOBILE/APP,32
04486,B_MOBILE/APP,35
04491,B_MOBILE/APP,27
04498,B_MOBILE/APP,22
04502,B_MOBILE/APP,25
04503,B_MOBILE/APP,42
04504,A_MOBILE/APP,1
04505,B_MOBILE/APP,2
04506,B_MOBILE/APP,9
04514,B_MOBILE/APP,8
04517,A_MOBILE/APP,7
04524,B_MOBILE/APP,106
04538,B_MOBILE/APP,7
04540,B_MOBILE/APP,12
04541,B_MOBILE/APP,39
04542,A_MOBILE/APP,5
04543,B_MOBILE/APP,12
04551,B_MOBILE/APP,20
04553,B_MOBILE/APP,1
04556,C_MOBILE/APP,1
04557,B_MOBILE/APP,31
04560,A_MOBILE/APP,22
04560,B_MOBILE/APP,5
04562,B_MOBILE/APP,10
04566,B_MOBILE/APP,53
04567,B_MOBILE/APP,7
04574,B_MOBILE/APP,19
04576,A_MOBILE/APP,7
04581,B_MOBILE/APP,23
04584,A_MOBILE/APP,2
04584,B_MOBILE/APP,8
04585,B_MOBILE/APP,6
04588,A_MOBILE/APP,49
04590,B_MOBILE/APP,16
04593,B_MOBILE/APP,24
04595,B_MOBILE/APP,18
04596,B_MOBILE/APP,30
04598,B_MOBILE/APP,4
04604,B_MOBILE/APP,2
04605,A_MOBILE/APP,8
04606,A_MOBILE/APP,25
04607,B_MOBILE/APP,46
04609,B_MOBILE/APP,11
04614,A_MOBILE/APP,8
04619,A_MOBILE/APP,8
04619,B_MOBILE/APP,9
04635,C_MOBILE/APP,1
04636,A_MOBILE/APP,3
04650,A_MOBILE/APP,2
04654,B_MOBILE/APP,7
04656,A_MOBILE/APP,2
04657,B_MOBILE/APP,34
04660,A_MOBILE/APP,1
04660,B_MOBILE/APP,2
04660,D_MOBILE/APP,1
04662,A_MOBILE/APP,15
04662,B_MOBILE/APP,9
04665,B_MOBILE/APP,30
04667,B_MOBILE/APP,18
04668,B_MOBILE/APP,2
04669,B_MOBILE/APP,15
04671,B_MOBILE/APP,4
04673,B_MOBILE/APP,3
04678,B_MOBILE/APP,5
04678,D_MOBILE/APP,2
04680,B_MOBILE/APP,37
04682,B_MOBILE/APP,34
04685,B_MOBILE/APP,17
04687,B_MOBILE/APP,13
04688,B_MOBILE/APP,1
04690,A_MOBILE/APP,52
04690,B_MOBILE/APP,9
04691,B_MOBILE/APP,25
04697,A_MOBILE/APP,12
04697,B_MOBILE/APP,5
04698,B_MOBILE/APP,37
04701,B_MOBILE/APP,6
04706,B_MOBILE/APP,29
04710,A_MOBILE/APP,2
04713,B_MOBILE/APP,7
04719,A_MOBILE/APP,36
04724,B_MOBILE/APP,6
04725,B_MOBILE/APP,11
04727,B_MOBILE/APP,16
04728,B_MOBILE/APP,16
04729,B_MOBILE/APP,7
04735,A_MOBILE/APP,14
04735,B_MOBILE/APP,14
04738,B_MOBILE/APP,4
04740,A_MOBILE/APP,4
04741,A_MOBILE/APP,34
04744,B_MOBILE/APP,30
04746,A_MOBILE/APP,3
04750,B_MOBILE/APP,15
04756,B_MOBILE/APP,4
04763,B_MOBILE/APP,1
04766,B_MOBILE/APP,14
04768,B_MOBILE/APP,6
04772,B_MOBILE/APP,31
04774,B_MOBILE/APP,26
04778,B_MOBILE/APP,15
04779,B_MOBILE/APP,2
04781,B_MOBILE/APP,27
04782,B_MOBILE/APP,9
04785,B_MOBILE/APP,13
04786,B_MOBILE/APP,24
04795,B_MOBILE/APP,25
04796,B_MOBILE/APP,30
04802,B_MOBILE/APP,17
04803,B_MOBILE/APP,27
04809,A_MOBILE/APP,15
04809,B_MOBILE/APP,10
04810,A_MOBILE/APP,16
04810,B_MOBILE/APP,74
04811,A_MOBILE/APP,5
04817,B_MOBILE/APP,4
04820,A_MOBILE/APP,5
04822,B_MOBILE/APP,4
04832,B_MOBILE/APP,8
04834,B_MOBILE/APP,26
04840,B_MOBILE/APP,27
04842,B_MOBILE/APP,10
04846,B_MOBILE/APP,14
04848,A_MOBILE/APP,7
04852,B_MOBILE/APP,26
04856,B_MOBILE/APP,10
04857,B_MOBILE/APP,51
04859,B_MOBILE/APP,35
04862,B_MOBILE/APP,14
04872,B_MOBILE/APP,3
04876,B_MOBILE/APP,5
04878,A_MOBILE/APP,2
04878,B_MOBILE/APP,28
04879,B_MOBILE/APP,43
04880,B_MOBILE/APP,2
04882,B_MOBILE/APP,13
04890,B_MOBILE/APP,16
04891,A_MOBILE/APP,15
04893,B_MOBILE/APP,32
04894,A_MOBILE/APP,1
04896,B_MOBILE/APP,49
04897,B_MOBILE/APP,22
04902,B_MOBILE/APP,4
04908,B_MOBILE/APP,26
04911,B_MOBILE/APP,3
04912,B_MOBILE/APP,5
04917,B_MOBILE/APP,30
04918,B_MOBILE/APP,56
04919,B_MOBILE/APP,1
04923,B_MOBILE/APP,1
04929,B_MOBILE/APP,28
04930,D_MOBILE/APP,3
04931,B_MOBILE/APP,3
04933,A_MOBILE/APP,5
04934,B_MOBILE/APP,63
04938,B_MOBILE/APP,27
04942,B_MOBILE/APP,14
04943,B_MOBILE/APP,18
04949,B_MOBILE/APP,3
04950,B_MOBILE/APP,6
04952,B_MOBILE/APP,62
04955,A_MOBILE/APP,7
04960,B_MOBILE/APP,53
04962,B_MOBILE/APP,25
04970,A_MOBILE/APP,9
04971,A_MOBILE/APP,22
04971,D_MOBILE/APP,1
04972,B_MOBILE/APP,17
04979,B_MOBILE/APP,41
04983,B_MOBILE/APP,33
04986,B_MOBILE/APP,29
04989,B_MOBILE/APP,7
04994,B_MOBILE/APP,3
04995,B_MOBILE/APP,27
04996,B_MOBILE/APP,24
04998,B_MOBILE/APP,6
05000,B_MOBILE/APP,22
05001,B_MOBILE/APP,53
05008,B_MOBILE/APP,46
05009,B_MOBILE/APP,51
05010,B_MOBILE/APP,35
05013,B_MOBILE/APP,15
05020,B_MOBILE/APP,27
05026,A_MOBILE/APP,1
05028,A_MOBILE/APP,8
05034,B_MOBILE/APP,51
05036,B_MOBILE/APP,1
05037,B_MOBILE/APP,19
05038,B_MOBILE/APP,4
05039,B_MOBILE/APP,8
05042,B_MOBILE/APP,53
05043,B_MOBILE/APP,5
05045,B_MOBILE/APP,39
05047,A_MOBILE/APP,6
05049,B_MOBILE/APP,3
05054,B_MOBILE/APP,17
05056,B_MOBILE/APP,5
05058,B_MOBILE/APP,66
05059,B_MOBILE/APP,2
05061,B_MOBILE/APP,17
05068,B_MOBILE/APP,7
05069,B_MOBILE/APP,33
05071,B_MOBILE/APP,9
05075,B_MOBILE/APP,10
05076,B_MOBILE/APP,5
05081,B_MOBILE/APP,2
05094,B_MOBILE/APP,14
05097,B_MOBILE/APP,31
05101,B_MOBILE/APP,10
05102,B_MOBILE/APP,1
05110,B_MOBILE/APP,26
05111,A_MOBILE/APP,14
05111,B_MOBILE/APP,42
05113,B_MOBILE/APP,23
05119,B_MOBILE/APP,7
05121,B_MOBILE/APP,23
05123,B_MOBILE/APP,1
05126,B_MOBILE/APP,29
05130,C_MOBILE/APP,1
05133,B_MOBILE/APP,35
05136,B_MOBILE/APP,27
05139,B_MOBILE/APP,19
05141,B_MOBILE/APP,10
05147,B_MOBILE/APP,12
05160,B_MOBILE/APP,20
05162,B_MOBILE/APP,44
05163,B_MOBILE/APP,16
05173,B_MOBILE/APP,80
05175,A_MOBILE/APP,3
05175,B_MOBILE/APP,48
05184,A_MOBILE/APP,4
05186,B_MOBILE/APP,10
05188,B_MOBILE/APP,16
05193,B_MOBILE/APP,14
05194,A_MOBILE/APP,1
05194,B_MOBILE/APP,12
05195,A_MOBILE/APP,3
05212,B_MOBILE/APP,19
05214,B_MOBILE/APP,34
05216,B_MOBILE/APP,15
05220,B_MOBILE/APP,1
05226,B_MOBILE/APP,6
05229,B_MOBILE/APP,21
05230,B_MOBILE/APP,8
05231,B_MOBILE/APP,8
05233,B_MOBILE/APP,13
05234,B_MOBILE/APP,4
05239,A_MOBILE/APP,34
05242,B_MOBILE/APP,3
05243,B_MOBILE/APP,33
05244,B_MOBILE/APP,18
05247,B_MOBILE/APP,1
05250,A_MOBILE/APP,5
05251,A_MOBILE/APP,64
05252,B_MOBILE/APP,35
05253,A_MOBILE/APP,1
05259,B_MOBILE/APP,35
05260,A_MOBILE/APP,28
05261,B_MOBILE/APP,5
05262,B_MOBILE/APP,63
05267,B_MOBILE/APP,1
05268,A_MOBILE/APP,36
05271,B_MOBILE/APP,6
05273,A_MOBILE/APP,5
05273,B_MOBILE/APP,1
05275,B_MOBILE/APP,32
05276,B_MOBILE/APP,20
05277,B_MOBILE/APP,6
05279,A_MOBILE/APP,4
05279,B_MOBILE/APP,8
05281,A_MOBILE/APP,13
05284,B_MOBILE/APP,22
05285,A_MOBILE/APP,5
05287,B_MOBILE/APP,35
05290,A_MOBILE/APP,4
05291,B_MOBILE/APP,10
05294,B_MOBILE/APP,39
05295,B_MOBILE/APP,1
05298,A_MOBILE/APP,2
05300,B_MOBILE/APP,9
05305,B_MOBILE/APP,38
05308,B_MOBILE/APP,2
05311,B_MOBILE/APP,8
05316,B_MOBILE/APP,9
05318,A_MOBILE/APP,2
05318,B_MOBILE/APP,6
05324,B_MOBILE/APP,4
05327,B_MOBILE/APP,25
05331,A_MOBILE/APP,9
05332,A_MOBILE/APP,2
05332,B_MOBILE/APP,9
05334,A_MOBILE/APP,20
05337,B_MOBILE/APP,8
05338,B_MOBILE/APP,1
05343,B_MOBILE/APP,2
05344,B_MOBILE/APP,28
05345,B_MOBILE/APP,24
05346,B_MOBILE/APP,19
05350,B_MOBILE/APP,1
05351,A_MOBILE/APP,3
05356,A_MOBILE/APP,2
05357,B_MOBILE/APP,1
05358,B_MOBILE/APP,46
05361,B_MOBILE/APP,27
05366,B_MOBILE/APP,55
05367,B_MOBILE/APP,43
05372,B_MOBILE/APP,16
05376,B_MOBILE/APP,44
05380,B_MOBILE/APP,3
05383,B_MOBILE/APP,22
05384,B_MOBILE/APP,22
05385,B_MOBILE/APP,1
05385,C_MOBILE/APP,2
05390,B_MOBILE/APP,45
05394,B_MOBILE/APP,38
05396,B_MOBILE/APP,4
05400,B_MOBILE/APP,4
05403,B_MOBILE/APP,25
05405,B_MOBILE/APP,15
05408,B_MOBILE/APP,3
05409,B_MOBILE/APP,32
05411,B_MOBILE/APP,20
05412,B_MOBILE/APP,53
05414,B_MOBILE/APP,13
05415,A_MOBILE/APP,2
05418,B_MOBILE/APP,74
05423,B_MOBILE/APP,15
05425,B_MOBILE/APP,13
05426,A_MOBILE/APP,1
05428,A_MOBILE/APP,1
05439,B_MOBILE/APP,4
05440,B_MOBILE/APP,29
05443,B_MOBILE/APP,47
05444,B_MOBILE/APP,12
05446,B_MOBILE/APP,19
05447,B_MOBILE/APP,9
05456,B_MOBILE/APP,15
05457,A_MOBILE/APP,25
05457,B_MOBILE/APP,5
05463,B_MOBILE/APP,6
05466,A_MOBILE/APP,38
05467,B_MOBILE/APP,60
05470,A_MOBILE/APP,1
05472,B_MOBILE/APP,26
05473,B_MOBILE/APP,9
05477,B_MOBILE/APP,29
05478,B_MOBILE/APP,7
05479,B_MOBILE/APP,42
05482,B_MOBILE/APP,21
05485,B_MOBILE/APP,8
05486,B_MOBILE/APP,20
05487,B_MOBILE/APP,27
05490,A_MOBILE/APP,2
05493,A_MOBILE/APP,1
05493,B_MOBILE/APP,5
05494,B_MOBILE/APP,2
05495,A_MOBILE/APP,100
05499,A_MOBILE/APP,3
05502,B_MOBILE/APP,1
05504,A_MOBILE/APP,2
05506,B_MOBILE/APP,31
05513,B_MOBILE/APP,29
05514,B_MOBILE/APP,14
05515,B_MOBILE/APP,9
05517,B_MOBILE/APP,6
05524,B_MOBILE/APP,4
05525,B_MOBILE/APP,3
05526,A_MOBILE/APP,17
05527,A_MOBILE/APP,3
05528,B_MOBILE/APP,10
05531,B_MOBILE/APP,9
05540,A_MOBILE/APP,23
05540,B_MOBILE/APP,18
05542,A_MOBILE/APP,1
05544,B_MOBILE/APP,2
05545,B_MOBILE/APP,47
05546,A_MOBILE/APP,4
05550,B_MOBILE/APP,12
05554,B_MOBILE/APP,13
05555,A_MOBILE/APP,2
05558,B_MOBILE/APP,29
05559,B_MOBILE/APP,4
05564,B_MOBILE/APP,8
05565,A_MOBILE/APP,4
05566,B_MOBILE/APP,2
05567,B_MOBILE/APP,14
05570,B_MOBILE/APP,3
05572,A_MOBILE/APP,1
05574,A_MOBILE/APP,1
05574,B_MOBILE/APP,37
05579,B_MOBILE/APP,23
05582,A_MOBILE/APP,2
05583,B_MOBILE/APP,41
05584,A_MOBILE/APP,1
05587,B_MOBILE/APP,2
05589,A_MOBILE/APP,1
05591,B_MOBILE/APP,4
05594,A_MOBILE/APP,4
05598,B_MOBILE/APP,15
05599,B_MOBILE/APP,11
05603,B_MOBILE/APP,25
05611,B_MOBILE/APP,22
05613,B_MOBILE/APP,2
05618,B_MOBILE/APP,29
05622,B_MOBILE/APP,21
05628,B_MOBILE/APP,1
05631,B_MOBILE/APP,1
05637,A_MOBILE/APP,21
05637,B_MOBILE/APP,42
05639,A_MOBILE/APP,32
05641,B_MOBILE/APP,26
05646,B_MOBILE/APP,23
05647,A_MOBILE/APP,1
05649,B_MOBILE/APP,10
05650,A_MOBILE/APP,1
05650,B_MOBILE/APP,26
05663,B_MOBILE/APP,21
05669,B_MOBILE/APP,34
05671,B_MOBILE/APP,7
05672,B_MOBILE/APP,13
05673,A_MOBILE/APP,7
05673,B_MOBILE/APP,28
05675,B_MOBILE/APP,15
05679,A_MOBILE/APP,1
05685,A_MOBILE/APP,69
05685,B_MOBILE/APP,55
05688,B_MOBILE/APP,1
05692,B_MOBILE/APP,2
05700,B_MOBILE/APP,47
05701,B_MOBILE/APP,5
05706,B_MOBILE/APP,39
05711,A_MOBILE/APP,3
05713,A_MOBILE/APP,1
05717,A_MOBILE/APP,2
05717,B_MOBILE/APP,1
05718,B_MOBILE/APP,8
05719,B_MOBILE/APP,2
05720,B_MOBILE/APP,6
05727,A_MOBILE/APP,51
05729,B_MOBILE/APP,6
05733,B_MOBILE/APP,45
05735,B_MOBILE/APP,8
05737,B_MOBILE/APP,12
05739,B_MOBILE/APP,4
05741,B_MOBILE/APP,36
05742,B_MOBILE/APP,16
05743,B_MOBILE/APP,35
05748,B_MOBILE/APP,5
05750,B_MOBILE/APP,7
05761,A_MOBILE/APP,22
05763,B_MOBILE/APP,43
05765,B_MOBILE/APP,2
05767,B_MOBILE/APP,20
05773,A_MOBILE/APP,1
05777,B_MOBILE/APP,38
05778,B_MOBILE/APP,8
05786,B_MOBILE/APP,53
05789,B_MOBILE/APP,2
05796,B_MOBILE/APP,42
05799,B_MOBILE/APP,18
05802,B_MOBILE/APP,5
05814,A_MOBILE/APP,1
05814,B_MOBILE/APP,11
05817,A_MOBILE/APP,2
05818,B_MOBILE/APP,16
05826,A_MOBILE/APP,26
05827,B_MOBILE/APP,34
05831,B_MOBILE/APP,20
05834,B_MOBILE/APP,7
05837,B_MOBILE/APP,1
05838,B_MOBILE/APP,20
05844,B_MOBILE/APP,22
05846,A_MOBILE/APP,2
05847,A_MOBILE/APP,2
05852,B_MOBILE/APP,8
05853,A_MOBILE/APP,9
05854,B_MOBILE/APP,26
05855,B_MOBILE/APP,31
05856,B_MOBILE/APP,61
05860,B_MOBILE/APP,52
05865,B_MOBILE/APP,1
05866,B_MOBILE/APP,17
05871,B_MOBILE/APP,19
05873,B_MOBILE/APP,14
05875,A_MOBILE/APP,18
05875,B_MOBILE/APP,1
05879,B_MOBILE/APP,20
05883,A_MOBILE/APP,15
05887,B_MOBILE/APP,55
05891,A_MOBILE/APP,21
05891,B_MOBILE/APP,4
05893,B_MOBILE/APP,55
05894,A_MOBILE/APP,7
05899,A_MOBILE/APP,3
05902,B_MOBILE/APP,2
05904,B_MOBILE/APP,10
05905,B_MOBILE/APP,10
05906,B_MOBILE/APP,6
05908,B_MOBILE/APP,31
05911,B_MOBILE/APP,6
05912,B_MOBILE/APP,6
05914,A_MOBILE/APP,1
05915,A_MOBILE/APP,4
05916,B_MOBILE/APP,14
05919,A_MOBILE/APP,1
05925,B_MOBILE/APP,4
05927,B_MOBILE/APP,8
05931,B_MOBILE/APP,59
05932,A_MOBILE/APP,1
05932,B_MOBILE/APP,11
05937,B_MOBILE/APP,17
05941,B_MOBILE/APP,18
05942,B_MOBILE/APP,2
05945,B_MOBILE/APP,5
05946,B_MOBILE/APP,8
05948,A_MOBILE/APP,5
05951,B_MOBILE/APP,21
05953,A_MOBILE/APP,2
05954,A_MOBILE/APP,6
05957,A_MOBILE/APP,4
05957,B_MOBILE/APP,2
05959,B_MOBILE/APP,3
05961,B_MOBILE/APP,1
05962,B_MOBILE/APP,19
05965,B_MOBILE/APP,15
05974,B_MOBILE/APP,87
05979,B_MOBILE/APP,9
05980,B_MOBILE/APP,33
05984,D_MOBILE/APP,1
05998,B_MOBILE/APP,2
06008,B_MOBILE/APP,5
06018,B_MOBILE/APP,5
06019,B_MOBILE/APP,12
06022,B_MOBILE/APP,4
06027,B_MOBILE/APP,2
06032,B_MOBILE/APP,10
06034,B_MOBILE/APP,1
06037,B_MOBILE/APP,12
06041,A_MOBILE/APP,1
06043,B_MOBILE/APP,29
