partner,cate_1,cate_2,cate_3,cate_2_name,cate_3_name
A,09,0904,A090405,식기,전통도자기
A,09,0904,A090406,식기,식기단기행사
A,09,0904,A090407,식기,락앤락
A,09,0905,A090501,가구,종합가구
A,09,0905,A090502,가구,수입가구
A,09,0905,A090503,가구,침대
A,09,0905,A090504,가구,소파
A,09,0905,A090505,가구,식탁
A,09,0905,A090506,가구,원목학생철재
A,09,0905,A090507,가구,일반침대
A,09,0905,A090508,가구,건강침대
A,09,0905,A090509,가구,일반침대(에이스)
A,09,0905,A090510,가구,건강침대(흙침대)
A,09,0906,A090601,침구/수예,카페트
A,09,0906,A090602,침구/수예,N.B
A,09,0906,A090603,침구/수예,L.B
A,09,0906,A090604,침구/수예,수입침구
A,09,0906,A090605,침구/수예,한실침구
A,09,0906,A090606,침구/수예,수예소품
A,09,0906,A090607,침구/수예,커       튼
A,09,0906,A090608,침구/수예,수예단기행사
A,09,0906,A090609,침구/수예,건강베개
A,09,0906,A090610,침구/수예,아동침구
A,09,0907,A090701,웨딩,웨딩
B,01,0101,B010101,열매채소,가지
B,01,0101,B010102,열매채소,고추
B,01,0101,B010103,열매채소,구색 호박
B,01,0101,B010104,열매채소,기타열매채소
B,01,0101,B010105,열매채소,단호박
B,01,0101,B010106,열매채소,애호박
B,01,0101,B010107,열매채소,여주
B,01,0101,B010108,열매채소,오이
B,01,0101,B010109,열매채소,옥수수
B,01,0101,B010110,열매채소,친환경열매채소
B,01,0101,B010111,열매채소,콩류
B,01,0101,B010112,열매채소,피망
B,01,0102,B010201,버섯,건버섯
B,01,0102,B010202,버섯,느타리버섯
B,01,0102,B010203,버섯,버섯모둠
B,01,0102,B010204,버섯,버섯선물세트
B,01,0102,B010205,버섯,새송이버섯
B,01,0102,B010206,버섯,양송이버섯
B,01,0102,B010207,버섯,이색버섯
B,01,0102,B010208,버섯,팽이버섯
B,01,0102,B010209,버섯,표고버섯
B,01,0103,B010301,온라인버섯/열매채소,온라인열매채소
B,02,0201,B020101,조리반찬,나물/부침
B,02,0201,B020102,조리반찬,반찬류
B,02,0201,B020103,조리반찬,젓갈류
B,02,0201,B020104,조리반찬,즉석김치류
B,02,0201,B020105,조리반찬,즉석국탕/볶음
B,02,0202,B020201,시즌반찬,제철반찬
B,02,0202,B020202,시즌반찬,김장김치
B,03,0301,B030101,포장젓갈,저염젓갈
B,03,0301,B030102,포장젓갈,일반젓갈
B,03,0302,B030201,포장반찬,절임반찬
B,03,0302,B030202,포장반찬,조림반찬
B,03,0302,B030203,포장반찬,메인요리
B,03,0302,B030204,포장반찬,볶음/무침반찬
B,04,0401,B040101,양곡,일반미
B,04,0401,B040102,양곡,기능성미
B,04,0401,B040103,양곡,친환경양곡
B,04,0402,B040201,잡곡류,미곡류
B,04,0402,B040202,잡곡류,콩류
B,04,0402,B040203,잡곡류,보리류
B,04,0402,B040204,잡곡류,잡곡기타
B,04,0402,B040205,잡곡류,혼합잡곡
B,04,0402,B040206,잡곡류,친환경잡곡
B,04,0402,B040207,잡곡류,벌크잡곡
B,04,0403,B040301,즉석도정미,즉석도정미
B,04,0403,B040302,즉석도정미,친환경도정미
B,04,0404,B040401,가공양곡,양곡가공
B,05,0501,B050101,잎채소,시금치
B,05,0501,B050102,잎채소,상추
B,05,0501,B050103,잎채소,미나리
B,05,0501,B050104,잎채소,부추
B,05,0501,B050105,잎채소,쑥갓
B,05,0501,B050106,잎채소,깻잎
B,05,0501,B050107,잎채소,얼갈이
B,05,0501,B050108,잎채소,아욱
B,05,0501,B050109,잎채소,근대
B,05,0501,B050110,잎채소,양배추
B,05,0501,B050111,잎채소,기타잎채소
B,05,0501,B050112,잎채소,쌈채소
B,05,0501,B050113,잎채소,봄동
B,05,0501,B050114,잎채소,죽순
B,05,0501,B050115,잎채소,고구마순
B,05,0501,B050116,잎채소,생나물
B,05,0501,B050117,잎채소,친환경채소(특약)
B,05,0501,B050118,잎채소,친환경잎채소
B,05,0501,B050119,잎채소,온라인 잎채소
B,05,0502,B050201,뿌리채소,감자
B,05,0502,B050202,뿌리채소,고구마
B,05,0502,B050203,뿌리채소,당근
B,05,0502,B050204,뿌리채소,연근
B,05,0502,B050205,뿌리채소,우엉
B,05,0502,B050206,뿌리채소,마
B,05,0502,B050207,뿌리채소,기타뿌리채소
B,05,0503,B050301,열매채소,오이
B,05,0503,B050302,열매채소,고추
B,05,0503,B050303,열매채소,피망
B,05,0503,B050304,열매채소,콩류
B,05,0503,B050305,열매채소,옥수수
B,05,0503,B050306,열매채소,가지
B,05,0503,B050307,열매채소,기타과채류
B,05,0503,B050308,열매채소,애호박
B,05,0503,B050309,열매채소,단호박
B,05,0503,B050310,열매채소,기타호박
B,05,0503,B050311,열매채소,다다기오이
B,05,0503,B050312,열매채소,취청오이
B,05,0503,B050313,열매채소,가시오이
B,05,0503,B050314,열매채소,기타오이
B,05,0504,B050401,버섯류,건버섯
B,05,0504,B050402,버섯류,버섯모둠
B,05,0504,B050403,버섯류,친환경팽이버섯
B,05,0504,B050404,버섯류,표고버섯
B,05,0504,B050405,버섯류,일반느타리버섯
B,05,0504,B050406,버섯류,양송이버섯
B,05,0504,B050407,버섯류,새송이버섯
B,05,0504,B050408,버섯류,기타버섯
B,05,0504,B050409,버섯류,친환경참맛느타리
B,05,0504,B050410,버섯류,버섯류 선물세트
B,05,0505,B050501,샐러드채소,파프리카
B,05,0505,B050502,샐러드채소,양상추
B,05,0505,B050503,샐러드채소,브로콜리
B,05,0505,B050504,샐러드채소,구색양채
B,05,0505,B050505,샐러드채소,기타양채
B,05,0505,B050506,샐러드채소,즙용양채
B,05,0505,B050507,샐러드채소,아스파라거스
B,05,0505,B050508,샐러드채소,샐러드채소
B,05,0505,B050509,샐러드채소,구색샐러드채소
B,05,0505,B050510,샐러드채소,즙용샐러드채소
B,05,0505,B050511,샐러드채소,친환경샐러드채소
B,05,0505,B050512,샐러드채소,향신채소
B,05,0506,B050601,약초,인삼
B,05,0506,B050602,약초,기타약초
B,05,0506,B050603,약초,더덕
B,05,0506,B050604,약초,백련초
B,05,0506,B050605,약초,황기
B,05,0506,B050606,약초,구기자
B,05,0506,B050607,약초,둥글레
B,05,0507,B050701,양념류,대파
B,05,0507,B050702,양념류,양파
B,05,0507,B050703,양념류,깐마늘
B,05,0507,B050704,양념류,생강
B,05,0507,B050705,양념류,건고추
B,05,0507,B050706,양념류,기타양념
B,05,0507,B050707,양념류,쪽파
B,05,0507,B050708,양념류,피마늘
B,05,0507,B050709,양념류,마늘쫑
B,05,0507,B050710,양념류,양념류 선물세트
B,05,0508,B050801,식자재,식자재
B,05,0509,B050901,친환경채소,친환경쌈채소
B,05,0509,B050902,친환경채소,친환경뿌리채소
B,05,0509,B050903,친환경채소,친환경열매채소
B,05,0509,B050904,친환경채소,친환경샐러드채소
B,05,0509,B050905,친환경채소,친환경양념채소
B,05,0509,B050906,친환경채소,친환경잎채소
B,05,0510,B051001,김치채소,친환경김치채소
B,05,0510,B051002,김치채소,배추
B,05,0510,B051003,김치채소,얼갈이
B,05,0510,B051004,김치채소,열무
B,05,0510,B051005,김치채소,무우
B,05,0510,B051006,김치채소,갓
B,05,0510,B051007,김치채소,알타리무
B,05,0511,B051101,온라인잎/샐러드채소,온라인잎채소
B,05,0512,B051201,LOCAL잎채소,Local근대
B,05,0512,B051202,LOCAL잎채소,Local기타잎채소
B,05,0512,B051203,LOCAL잎채소,Local깻잎
B,05,0512,B051204,LOCAL잎채소,Local미나리
B,05,0512,B051205,LOCAL잎채소,Local부추
B,05,0512,B051206,LOCAL잎채소,Local상추
B,05,0512,B051207,LOCAL잎채소,Local시금치
B,05,0512,B051208,LOCAL잎채소,Local쌈채소
B,05,0512,B051209,LOCAL잎채소,Local쑥갓
B,05,0512,B051210,LOCAL잎채소,Local아욱
B,05,0512,B051211,LOCAL잎채소,Local양배추
B,05,0513,B051301,LOCAL김치채소,Local갓
B,05,0513,B051302,LOCAL김치채소,Local무우
B,05,0513,B051303,LOCAL김치채소,Local배추
B,05,0513,B051304,LOCAL김치채소,Local얼갈이
B,05,0513,B051305,LOCAL김치채소,Local열무
B,05,0514,B051401,샐러드/간편채소,간편구색
B,05,0514,B051402,샐러드/간편채소,간편양념
B,05,0514,B051403,샐러드/간편채소,드레싱
B,05,0514,B051404,샐러드/간편채소,샐러드
B,06,0601,B060101,대중선어,대구
B,06,0601,B060102,대중선어,우럭
B,06,0601,B060103,대중선어,도미
B,06,0601,B060104,대중선어,조기
B,06,0601,B060105,대중선어,고등어
B,06,0601,B060106,대중선어,갈치
B,06,0601,B060107,대중선어,꽁치
B,06,0601,B060108,대중선어,명태
B,06,0601,B060109,대중선어,가자미
B,06,0601,B060110,대중선어,삼치
B,06,0601,B060111,대중선어,임연수
B,06,0601,B060112,대중선어,아귀
B,06,0601,B060113,대중선어,병어
B,06,0601,B060114,대중선어,게
B,06,0601,B060115,대중선어,구색선어
B,06,0601,B060116,대중선어,오징어류
B,06,0601,B060117,대중선어,민어
B,06,0601,B060118,대중선어,연어
B,06,0602,B060201,냉동수산물,굴비
B,06,0602,B060202,냉동수산물,반건생선
B,06,0602,B060203,냉동수산물,냉동포장
B,06,0603,B060301,생선선물세트,선어세트
B,06,0603,B060302,생선선물세트,해물선물세트
B,06,0603,B060303,생선선물세트,굴비세트
B,06,0604,B060401,고등어/삼치,국산고등어
B,06,0604,B060402,고등어/삼치,국산고등어자반
B,06,0604,B060403,고등어/삼치,국산삼치
B,06,0605,B060501,대구,국산대구
B,06,0606,B060601,도미/민어,국산도미
B,06,0606,B060602,도미/민어,국산민어
B,06,0607,B060701,기타구색생선,국산청어
B,06,0607,B060702,기타구색생선,국산금태
B,06,0607,B060703,기타구색생선,국산우럭
B,06,0607,B060704,기타구색생선,국산임연수어
B,06,0607,B060705,기타구색생선,국산아귀
B,06,0607,B060706,기타구색생선,국산병어
B,06,0607,B060707,기타구색생선,국산기타구색생선
B,06,0608,B060801,꽁치/가자미,국산꽁치
B,06,0608,B060802,꽁치/가자미,국산가자미
B,06,0609,B060901,오징어,국산오징어
B,06,0609,B060902,오징어,국산한치
B,06,0610,B061001,조기/명태,국산참조기
B,06,0610,B061002,조기/명태,부세조기
B,06,0610,B061003,조기/명태,국산백조기
B,06,0610,B061004,조기/명태,긴가이석태
B,06,0610,B061005,조기/명태,영상가이석태
B,06,0610,B061006,조기/명태,기타조기
B,06,0610,B061007,조기/명태,국산명태
B,06,0611,B061101,국산게/갈치,국산꽃게
B,06,0611,B061102,국산게/갈치,국산대게
B,06,0611,B061103,국산게/갈치,국산홍게
B,06,0611,B061104,국산게/갈치,국산기타게
B,06,0611,B061105,국산게/갈치,국산갈치
B,07,0701,B070101,선물세트,마른안주 선물세트
B,07,0701,B070102,선물세트,해조류세트
B,07,0701,B070103,선물세트,멸치황태세트
B,07,0702,B070201,즉석구이안주,즉석어포
B,07,0702,B070202,즉석구이안주,즉석오징어
B,07,0702,B070203,즉석구이안주,즉석쥐포
B,07,0703,B070301,마른안주,건오징어
B,07,0703,B070302,마른안주,조미오징어
B,07,0703,B070303,마른안주,육포
B,07,0703,B070304,마른안주,쥐치포
B,07,0703,B070305,마른안주,온라인 안주
B,07,0704,B070401,멸치건명태,멸치
B,07,0704,B070402,멸치건명태,황태북어
B,07,0705,B070501,해조류,김
B,07,0705,B070502,해조류,조미김
B,07,0705,B070503,해조류,미역
B,07,0705,B070504,해조류,다시마
B,07,0706,B070601,특산물,즉석안주
B,07,0706,B070602,특산물,즉석김
B,07,0706,B070603,특산물,특산물행사
B,07,0707,B070701,건오징어,동해안건오징어
B,07,0707,B070702,건오징어,반건오징어
B,07,0707,B070703,건오징어,울릉도건오징어
B,07,0707,B070704,건오징어,원양산건오징어
B,07,0708,B070801,조미오징어,백진미
B,07,0708,B070802,조미오징어,홍진미
B,07,0708,B070803,조미오징어,훈제구이진미
B,07,0709,B070901,육포,국산육포
B,07,0709,B070902,육포,돈닭치즈육포
B,07,0709,B070903,육포,수입산육포
B,07,0710,B071001,쥐치포,구운쥐치포
B,07,0710,B071002,쥐치포,어포류
B,07,0710,B071003,쥐치포,쥐치포
B,07,0711,B071101,마른안주선물세트,육포세트
B,08,0801,B080101,Fast Food,햄버거
B,08,0801,B080102,Fast Food,F/F기타
B,08,0802,B080201,편의시설,사진관
B,08,0802,B080202,편의시설,안경점
B,08,0802,B080203,편의시설,유원시설
B,08,0802,B080204,편의시설,기타편의시설
B,08,0802,B080205,편의시설,소극장
B,08,0803,B080301,레스토랑,피자레스토랑
B,08,0803,B080302,레스토랑,뷔페레스토랑
B,08,0803,B080303,레스토랑,한식레스토랑
B,08,0803,B080304,레스토랑,중식레스토랑
B,08,0803,B080305,레스토랑,일식레스토랑
B,08,0803,B080306,레스토랑,양식레스토랑
B,08,0803,B080307,레스토랑,기타레스토랑
B,08,0804,B080401,카페,커피
B,08,0804,B080402,카페,생과일
B,08,0804,B080403,카페,베이커리
B,08,0804,B080404,카페,아이스크림
B,08,0805,B080501,판매시설,캔들
B,08,0805,B080502,판매시설,기타판매시설
B,08,0805,B080503,판매시설,안경점
B,08,0805,B080504,판매시설,서적
B,08,0805,B080505,판매시설,기프트 샵
B,08,0805,B080506,판매시설,경정비
B,08,0806,B080601,주유소,주유소
B,09,0901,B090101,브랜드조리,회전초밥
B,09,0901,B090102,브랜드조리,아이스크림
B,09,0901,B090103,브랜드조리,푸드몰
B,09,0902,B090201,베이커리,케익
B,09,0902,B090202,베이커리,페스츄리
B,09,0902,B090203,베이커리,식빵
B,09,0902,B090204,베이커리,과자빵
B,09,0902,B090205,베이커리,페스츄리류
B,09,0902,B090206,베이커리,도넛류
B,09,0902,B090207,베이커리,케익
B,09,0902,B090208,베이커리,기타
B,09,0902,B090209,베이커리,온라인 베이커리
B,09,0903,B090301,구이,꼬치
B,09,0903,B090302,구이,훈제/로스트
B,09,0904,B090401,튀김,일반튀김
B,09,0904,B090402,튀김,치킨
B,09,0905,B090501,밥류,도시락
B,09,0905,B090502,밥류,김밥
B,09,0905,B090503,밥류,초밥
B,09,0906,B090601,구이찜조리,족발
B,09,0906,B090602,구이찜조리,순대
B,09,0906,B090603,구이찜조리,꼬치
B,09,0906,B090604,구이찜조리,구이
B,09,0907,B090701,반찬류,포장반찬
B,09,0907,B090702,반찬류,김치
B,09,0907,B090703,반찬류,젓갈
B,09,0907,B090704,반찬류,반찬
B,09,0908,B090801,대용식,선식
B,09,0908,B090802,대용식,떡
B,09,0909,B090901,이벤트조리,지역특산물
B,09,0909,B090902,이벤트조리,떡/강정
B,09,0909,B090903,이벤트조리,먹거리
B,09,0910,B091001,간식조리,전통간식
B,09,0910,B091002,간식조리,월드간식
B,09,0911,B091101,간편조리,한식
B,09,0911,B091102,간편조리,아시안
B,09,0911,B091103,간편조리,음료
B,09,0911,B091104,간편조리,양식
B,09,0912,B091201,튀김조리,후라이드
B,09,0912,B091202,튀김조리,즉석어묵
B,09,0912,B091203,튀김조리,치킨
B,09,0913,B091301,피자,피자
B,09,0913,B091302,피자,베이크
B,10,1001,B100101,냉장음료,과일음료
B,10,1001,B100102,냉장음료,과채음료
B,10,1001,B100103,냉장음료,냉장차음료
B,10,1001,B100104,냉장음료,냉장커피음료
B,10,1001,B100105,냉장음료,수입냉장음료
B,10,1001,B100106,냉장음료,냉장음료
B,10,1002,B100201,데일리처분,데일리처분
B,10,1003,B100301,흰우유,기능성우유
B,10,1003,B100302,흰우유,친환경우유
B,10,1003,B100303,흰우유,어린이우유
B,10,1003,B100304,흰우유,멸균흰우유
B,10,1003,B100305,흰우유,일반흰우유
B,10,1003,B100306,흰우유,기능성시유
B,10,1003,B100307,흰우유,테트라시유
B,10,1004,B100401,가공우유,과일맛우유
B,10,1004,B100402,가공우유,커피/초코우유
B,10,1004,B100403,가공우유,견과우유/냉장두유
B,10,1004,B100404,가공우유,멸균가공우유
B,10,1004,B100405,가공우유,일반가공유
B,10,1004,B100406,가공우유,펫가공유
B,10,1004,B100407,가공우유,테트라가공유
B,10,1005,B100501,요구르트,마시는요구르트
B,10,1005,B100502,요구르트,어린이/액상요구르트
B,10,1005,B100503,요구르트,드링크요구르트
B,10,1005,B100504,요구르트,떠먹는요구르트
B,10,1006,B100601,유제품,치즈
B,10,1006,B100602,유제품,버터/마가린
B,10,1006,B100603,유제품,디저트
B,10,1006,B100604,유제품,크림/연유
B,10,1007,B100701,브랜드빵,일반빵류
B,10,1007,B100702,브랜드빵,케익
B,10,1007,B100703,브랜드빵,식빵류
B,10,1007,B100704,브랜드빵,찐빵류
B,10,1007,B100705,브랜드빵,패스트리
B,10,1008,B100801,치즈,간식용치즈
B,10,1008,B100802,치즈,슬라이스치즈
B,10,1008,B100803,치즈,요리용치즈
B,10,1009,B100901,디저트,냉장케익
B,10,1009,B100902,디저트,젤리
B,10,1009,B100903,디저트,푸딩
B,10,1010,B101001,유가공,버터/마가린
B,10,1010,B101002,유가공,크림연유
B,11,1101,B110101,조미료,자연조미료
B,11,1101,B110102,조미료,가공조미료
B,11,1101,B110103,조미료,식초
B,11,1101,B110104,조미료,소금
B,11,1101,B110105,조미료,향신료
B,11,1101,B110106,조미료,설탕
B,11,1101,B110107,조미료,액젓
B,11,1101,B110108,조미료,천연조미료
B,11,1102,B110201,소스류,케찹
B,11,1102,B110202,소스류,마요네즈
B,11,1102,B110203,소스류,소스
B,11,1102,B110204,소스류,음용식초
B,11,1102,B110205,소스류,물엿/올리고당
B,11,1102,B110206,소스류,드레싱
B,11,1103,B110301,장류,간장
B,11,1103,B110302,장류,고추장
B,11,1103,B110303,장류,된장
B,11,1103,B110304,장류,쌈장
B,11,1103,B110305,장류,춘장
B,11,1104,B110401,식용유지,식용유
B,11,1104,B110402,식용유지,참기름
B,11,1104,B110403,식용유지,기타고급유
B,11,1104,B110404,식용유지,올리브유
B,11,1104,B110405,식용유지,일반유
B,11,1104,B110406,식용유지,카놀라유
B,11,1104,B110407,식용유지,포도씨유
B,11,1104,B110408,식용유지,마가린
B,11,1105,B110501,조미선물세트,조미혼합세트
B,11,1105,B110502,조미선물세트,식용유세트
B,11,1105,B110503,조미선물세트,참기름세트
B,11,1105,B110504,조미선물세트,장류세트
B,11,1105,B110505,조미선물세트,식용유지세트
B,11,1105,B110506,조미선물세트,기타세트
B,11,1106,B110601,가루,곡물가루
B,11,1106,B110602,가루,농산가루
B,11,1106,B110603,가루,가공선식
B,11,1106,B110604,가루,부침/튀김가루
B,11,1106,B110605,가루,홈메이드믹스
