cusID,memberShip,regDate
04956,하이마트,201510
04961,하이마트,201306
04962,다둥이,201304
04962,하이마트,201311
04964,하이마트,201502
04968,하이마트,201410
04971,롭스,201505
04971,하이마트,201408
04975,하이마트,201508
04976,다둥이,201502
04978,다둥이,201303
04979,하이마트,201502
04983,다둥이,201303
04986,하이마트,201410
04987,하이마트,201401
04993,다둥이,201503
04996,하이마트,201403
04998,하이마트,201505
05000,다둥이,201303
05001,다둥이,201303
05001,하이마트,201405
05008,하이마트,201409
05013,다둥이,201503
05017,하이마트,201505
05020,다둥이,201403
05021,하이마트,201512
05027,하이마트,201311
05035,하이마트,201410
05036,다둥이,201403
05036,하이마트,201408
05039,하이마트,201503
05043,하이마트,201507
05048,하이마트,201408
05052,하이마트,201411
05055,하이마트,201512
05059,하이마트,201405
05061,다둥이,201303
05061,하이마트,201405
05062,롭스,201411
05064,하이마트,201306
05065,하이마트,201509
05067,하이마트,201504
05071,하이마트,201412
05076,하이마트,201511
05077,롭스,201406
05078,하이마트,201409
05080,하이마트,201403
05084,다둥이,201303
05084,하이마트,201505
05085,다둥이,201311
05085,하이마트,201407
05091,하이마트,201402
05096,하이마트,201504
05099,하이마트,201311
05105,하이마트,201312
05110,하이마트,201412
05111,하이마트,201404
05123,다둥이,201303
05123,하이마트,201511
05127,하이마트,201307
05128,하이마트,201307
05130,하이마트,201402
05138,하이마트,201403
05139,다둥이,201403
05143,하이마트,201308
05144,하이마트,201504
05148,하이마트,201411
05151,하이마트,201508
05152,하이마트,201402
05154,다둥이,201303
05156,다둥이,201403
05162,다둥이,201303
05164,하이마트,201311
05165,하이마트,201309
05167,하이마트,201408
05169,하이마트,201310
05171,하이마트,201508
05173,하이마트,201512
05174,하이마트,201509
05175,다둥이,201307
05176,하이마트,201401
05183,하이마트,201506
05189,하이마트,201402
05191,하이마트,201403
05192,하이마트,201512
05197,하이마트,201501
05201,하이마트,201511
05203,하이마트,201408
05209,하이마트,201503
05212,다둥이,201403
05214,다둥이,201310
05214,하이마트,201506
05216,하이마트,201503
05218,하이마트,201501
05220,하이마트,201407
05221,하이마트,201409
05222,하이마트,201311
05225,하이마트,201309
05229,하이마트,201410
05230,다둥이,201311
05233,하이마트,201310
05237,하이마트,201311
05241,하이마트,201311
05244,하이마트,201510
05249,하이마트,201307
05250,하이마트,201411
05255,하이마트,201505
05257,하이마트,201410
05258,하이마트,201512
05262,하이마트,201401
05267,다둥이,201306
05277,다둥이,201311
05280,하이마트,201508
05284,하이마트,201401
05286,하이마트,201404
05291,하이마트,201501
05294,다둥이,201303
05304,하이마트,201512
05305,하이마트,201404
05308,하이마트,201503
05313,다둥이,201303
05318,하이마트,201311
05325,다둥이,201304
05325,하이마트,201412
05332,하이마트,201402
05337,하이마트,201512
05339,하이마트,201406
05344,하이마트,201308
05355,다둥이,201304
05357,하이마트,201502
05360,하이마트,201306
05361,다둥이,201311
05366,다둥이,201305
05368,하이마트,201306
05373,하이마트,201507
05375,하이마트,201507
05381,하이마트,201411
05383,다둥이,201407
05387,하이마트,201403
05389,하이마트,201307
05394,다둥이,201303
05395,다둥이,201403
05395,하이마트,201407
05401,하이마트,201409
05403,하이마트,201504
05406,하이마트,201404
05411,다둥이,201502
05412,하이마트,201501
05414,하이마트,201412
05416,하이마트,201409
05417,하이마트,201511
05418,하이마트,201509
05423,하이마트,201306
05429,하이마트,201401
05435,하이마트,201511
05446,다둥이,201303
05448,하이마트,201402
05449,하이마트,201408
05452,하이마트,201507
05454,다둥이,201403
05456,다둥이,201303
05457,하이마트,201408
05461,하이마트,201407
05466,하이마트,201401
05467,하이마트,201405
05473,하이마트,201507
05476,하이마트,201307
05477,다둥이,201502
05477,하이마트,201407
05478,하이마트,201403
05479,다둥이,201403
05479,하이마트,201510
05483,다둥이,201403
05487,하이마트,201405
05488,하이마트,201312
05496,하이마트,201403
05503,다둥이,201304
05507,하이마트,201512
05510,하이마트,201510
05513,하이마트,201507
05517,다둥이,201303
05517,하이마트,201508
05521,하이마트,201405
05522,하이마트,201507
05531,다둥이,201403
05533,하이마트,201508
05534,하이마트,201505
05535,하이마트,201504
05545,다둥이,201304
05548,하이마트,201507
05549,하이마트,201503
05558,다둥이,201306
05565,하이마트,201507
05566,하이마트,201509
05567,다둥이,201304
05567,하이마트,201504
05570,하이마트,201506
05571,다둥이,201312
05574,다둥이,201303
05575,하이마트,201506
05579,하이마트,201407
05580,하이마트,201311
05582,하이마트,201504
05583,다둥이,201303
05584,하이마트,201512
05589,하이마트,201503
05591,다둥이,201303
05594,하이마트,201401
05603,다둥이,201302
05606,다둥이,201312
05609,하이마트,201406
05611,다둥이,201312
05620,하이마트,201307
05622,하이마트,201404
05626,하이마트,201308
05627,하이마트,201312
05631,다둥이,201303
05637,하이마트,201408
05640,하이마트,201411
05641,하이마트,201512
05644,하이마트,201406
05646,하이마트,201511
05651,롭스,201309
05652,하이마트,201403
05653,다둥이,201404
05655,하이마트,201503
05657,하이마트,201404
05659,하이마트,201308
05664,하이마트,201508
05667,하이마트,201411
05668,하이마트,201508
05669,다둥이,201303
05672,다둥이,201303
05672,하이마트,201401
05673,다둥이,201407
05675,하이마트,201310
05676,하이마트,201402
05686,하이마트,201509
05691,하이마트,201410
05698,하이마트,201508
05700,하이마트,201406
05711,다둥이,201311
05720,하이마트,201307
05725,하이마트,201509
05733,하이마트,201411
05737,다둥이,201304
05737,하이마트,201503
05739,하이마트,201412
05740,하이마트,201512
05742,하이마트,201506
05745,하이마트,201307
05747,하이마트,201503
05756,다둥이,201307
05759,하이마트,201410
05763,하이마트,201507
05766,다둥이,201503
05776,하이마트,201308
05778,하이마트,201412
05782,다둥이,201312
05786,다둥이,201403
05786,하이마트,201311
05788,하이마트,201501
05795,하이마트,201510
05798,다둥이,201406
05798,하이마트,201507
05803,하이마트,201401
05805,하이마트,201511
05806,하이마트,201510
05810,하이마트,201507
05811,하이마트,201310
05816,롭스,201509
05816,하이마트,201503
05821,하이마트,201507
05822,하이마트,201404
05824,하이마트,201509
05834,다둥이,201310
05835,하이마트,201306
05836,하이마트,201306
05837,다둥이,201308
05840,하이마트,201408
05843,하이마트,201307
05849,하이마트,201502
05853,하이마트,201307
05855,다둥이,201405
05855,하이마트,201307
05856,하이마트,201407
05860,하이마트,201407
05863,하이마트,201411
05865,다둥이,201403
05865,하이마트,201406
05868,하이마트,201412
05869,하이마트,201406
05870,하이마트,201508
05871,다둥이,201303
05871,하이마트,201506
05881,하이마트,201503
05883,하이마트,201511
05885,하이마트,201403
05886,하이마트,201507
05897,다둥이,201306
05906,다둥이,201402
05910,다둥이,201303
05914,다둥이,201304
05915,하이마트,201411
05922,하이마트,201509
05923,다둥이,201403
05926,하이마트,201409
05931,하이마트,201506
05934,다둥이,201303
05938,다둥이,201509
05946,하이마트,201508
05955,하이마트,201503
05963,하이마트,201412
05965,하이마트,201307
05967,하이마트,201507
05970,하이마트,201412
05974,다둥이,201302
05974,하이마트,201402
05977,하이마트,201507
05978,하이마트,201501
05980,하이마트,201502
05982,하이마트,201502
05984,롭스,201506
05986,하이마트,201503
05988,하이마트,201403
05998,다둥이,201312
06002,하이마트,201308
06005,하이마트,201409
06007,하이마트,201307
06011,하이마트,201510
06012,하이마트,201309
06013,하이마트,201510
06019,다둥이,201303
06021,하이마트,201502
06025,하이마트,201407
06026,다둥이,201303
06026,하이마트,201401
06028,하이마트,201512
06037,다둥이,201306
06039,하이마트,201507
06043,다둥이,201303
06044,하이마트,201405
06045,하이마트,201512
06046,다둥이,201306
06047,다둥이,201302
06047,하이마트,201409
06048,하이마트,201508
06050,하이마트,201507
06054,다둥이,201312
06057,다둥이,201303
06058,다둥이,201304
06059,다둥이,201408
06060,다둥이,201303
06060,하이마트,201408
06071,하이마트,201510
06073,하이마트,201404
06074,다둥이,201310
06075,하이마트,201308
06077,하이마트,201404
06078,하이마트,201401
06082,하이마트,201310
06083,하이마트,201402
06086,하이마트,201306
06088,하이마트,201501
06089,하이마트,201403
06090,하이마트,201404
06108,하이마트,201308
06111,다둥이,201304
06115,하이마트,201407
06118,하이마트,201501
06120,다둥이,201303
06120,하이마트,201510
06123,다둥이,201312
06124,하이마트,201510
06127,하이마트,201505
06140,하이마트,201312
06142,다둥이,201312
06145,다둥이,201411
06145,하이마트,201310
06152,하이마트,201512
06154,하이마트,201401
06158,하이마트,201307
06162,롭스,201506
06162,하이마트,201312
06163,다둥이,201310
06163,하이마트,201307
06167,하이마트,201508
06177,하이마트,201506
06178,다둥이,201304
06183,다둥이,201303
06184,다둥이,201304
06184,하이마트,201506
06189,다둥이,201403
06190,다둥이,201403
06195,다둥이,201407
06199,다둥이,201303
06200,하이마트,201512
06201,하이마트,201512
06207,하이마트,201408
06210,하이마트,201403
06216,하이마트,201501
06219,다둥이,201409
06220,하이마트,201507
06224,하이마트,201307
06225,다둥이,201310
06226,하이마트,201505
06228,하이마트,201402
06231,하이마트,201411
06234,하이마트,201406
06237,다둥이,201511
06239,다둥이,201404
06239,하이마트,201512
06251,하이마트,201410
06254,하이마트,201306
06257,하이마트,201509
06259,하이마트,201507
06261,하이마트,201503
06263,하이마트,201505
06275,하이마트,201403
06283,롭스,201508
06287,하이마트,201507
06288,하이마트,201308
06292,다둥이,201303
06295,하이마트,201507
06296,하이마트,201404
06300,하이마트,201508
06301,하이마트,201509
06306,하이마트,201408
06313,하이마트,201501
06318,다둥이,201303
06323,하이마트,201410
06326,다둥이,201403
06331,하이마트,201312
06338,하이마트,201507
06346,다둥이,201403
06349,하이마트,201401
06350,다둥이,201304
06353,다둥이,201303
06353,하이마트,201311
06357,다둥이,201402
06359,하이마트,201412
06362,하이마트,201506
06364,다둥이,201402
06366,하이마트,201307
06367,하이마트,201407
06374,하이마트,201407
06381,하이마트,201511
06383,하이마트,201405
06389,하이마트,201311
06393,하이마트,201312
06398,다둥이,201403
06410,하이마트,201411
06415,하이마트,201405
06429,하이마트,201510
06435,다둥이,201401
06437,하이마트,201308
06438,하이마트,201411
06439,하이마트,201508
06443,하이마트,201306
06444,다둥이,201303
06448,하이마트,201511
06451,하이마트,201508
06453,하이마트,201403
06455,다둥이,201403
06456,하이마트,201511
06457,하이마트,201412
06458,하이마트,201311
06461,하이마트,201506
06462,다둥이,201401
06462,롭스,201506
06466,하이마트,201405
06470,하이마트,201510
06471,하이마트,201503
06478,다둥이,201503
06485,롭스,201411
06485,하이마트,201408
06486,다둥이,201506
06486,하이마트,201401
06494,다둥이,201306
06498,하이마트,201403
06500,하이마트,201401
06501,하이마트,201507
06503,하이마트,201307
06504,다둥이,201311
06504,하이마트,201407
06507,다둥이,201303
06509,하이마트,201402
06510,하이마트,201408
06511,다둥이,201307
06517,다둥이,201304
06520,하이마트,201503
06521,다둥이,201403
06521,하이마트,201506
06528,다둥이,201303
